"regne";"type";"genre";"ind";"values"
"Bacteria";"Control";"Caproicibacter";"5";4.00255896936775e-06
"Bacteria";"Control";"Pseudoruminococcus";"5";0
"Bacteria";"Control";"Ructibacterium";"5";0
"Bacteria";"Control";"Sporobacter";"5";2.33482606546452e-05
"Bacteria";"Control";"Candidatus Merdicola";"5";0
"Bacteria";"Control";"Candidatus Ornithomonoglobus";"5";0
"Bacteria";"Control";"Leptotrichia";"5";0
"Bacteria";"Control";"Citrobacter";"5";0
"Bacteria";"Control";"Haemophilus";"5";4.86978007939743e-05
"Bacteria";"Control";"Mannheimia";"5";3.13533785933807e-05
"Bacteria";"Control";"Rodentibacter";"5";0
"Bacteria";"Control";"Synergistes";"5";0
"Viruses";"Control";"Inovirus";"5";4.90313473747549e-05
"Bacteria";"Control";"Dietzia";"5";1.33418632312258e-06
"Bacteria";"Control";"Mycobacteroides";"5";1.33418632312258e-06
"Bacteria";"Control";"Candidatus Homeothermus";"5";6.33738503483227e-06
"Bacteria";"Control";"Muribaculum";"5";9.00575768107744e-06
"Bacteria";"Control";"Paramuribaculum";"5";1.36754098120065e-05
"Bacteria";"Control";"Candidatus Avimuribaculum";"5";0.000136087004958503
"Bacteria";"Control";"Marseilla";"5";5.33674529249033e-06
"Bacteria";"Control";"Candidatus Coprenecus";"5";8.37201917759421e-05
"Bacteria";"Control";"Riemerella";"5";2.33482606546452e-06
"Bacteria";"Control";"Facklamia";"5";1.06734905849807e-05
"Bacteria";"Control";"Lactiplantibacillus";"5";3.36882046588452e-05
"Bacteria";"Control";"Candidatus Onthocola";"5";1.66773290390323e-05
"Bacteria";"Control";"Candidatus Ornithoclostridium";"5";6.50415832522259e-05
"Bacteria";"Control";"Candidatus Ventrousia";"5";6.33738503483227e-06
"Bacteria";"Control";"Bilifractor";"5";2.33482606546452e-06
"Bacteria";"Control";"Extibacter";"5";2.00127948468387e-06
"Bacteria";"Control";"Candidatus Aphodomorpha";"5";2.00127948468387e-06
"Bacteria";"Control";"Candidatus Egerieicola";"5";2.66837264624517e-06
"Bacteria";"Control";"Neglectibacter";"5";6.00383845405162e-06
"Bacteria";"Control";"Pygmaiobacter";"5";1.33418632312258e-06
"Bacteria";"Control";"Candidatus Caccomorpha";"5";7.67157135795485e-06
"Bacteria";"Control";"Candidatus Fimenecus";"5";2.60166333008904e-05
"Bacteria";"Control";"Candidatus Ornithocaccomicrobium";"5";1.96792482660581e-05
"Bacteria";"Control";"Eggerthia";"5";4.33610555014839e-06
"Bacteria";"Control";"Anaerorhabdus";"5";1.66773290390323e-06
"Bacteria";"Control";"Longicatena";"5";1.33418632312258e-06
"Bacteria";"Control";"Anaerovibrio";"5";4.66965213092904e-06
"Bacteria";"Control";"Candidatus Galligastranaerophilus";"5";4.66965213092904e-06
"Bacteria";"Control";"Shinella";"5";2.56830867201097e-05
"Bacteria";"Control";"Azospirillum";"5";3.6690123885871e-06
"Bacteria";"Control";"Helicobacter";"5";1.33418632312258e-06
"Bacteria";"Control";"Bibersteinia";"5";5.33674529249033e-06
"Bacteria";"Control";"Frederiksenia";"5";3.33546580780646e-06
"Bacteria";"Control";"Muribacter";"5";3.33546580780646e-06
"Bacteria";"Control";"Brachyspira";"5";4.00255896936775e-06
"Bacteria";"Control";"Anaeroplasma";"5";1.00063974234194e-05
"Viruses";"Control";"Gregsiragusavirus";"5";2.00127948468387e-06
"Bacteria";"Control";"Candidatus Aveggerthella";"5";0
"Bacteria";"Control";"Eggerthella";"5";0
"Bacteria";"Control";"Cloacibacterium";"5";0
"Bacteria";"Control";"Atopostipes";"5";0
"Bacteria";"Control";"Candidatus Borkfalkia";"5";0
"Bacteria";"Control";"Candidatus Spyradocola";"5";0
"Bacteria";"Control";"Aminipila";"5";0
"Bacteria";"Control";"Luxibacter";"5";0
"Bacteria";"Control";"Shuttleworthia";"5";0
"Bacteria";"Control";"Candidatus Galloscillospira";"5";0
"Bacteria";"Control";"Solibaculum";"5";0
"Bacteria";"Control";"Candidatus Alectryocaccomicrobium";"5";0
"Bacteria";"Control";"Acidaminococcus";"5";0
"Bacteria";"Control";"Conservatibacter";"5";0
"Bacteria";"Control";"Mycoplasmopsis";"5";0
"Bacteria";"Control";"Phycicoccus";"5";0
"Bacteria";"Control";"Enorma";"5";0
"Bacteria";"Control";"Paraeggerthella";"5";0
"Bacteria";"Control";"Candidatus Gallibacteroides";"5";0
"Bacteria";"Control";"Capnocytophaga";"5";0
"Bacteria";"Control";"Aerococcus";"5";0
"Bacteria";"Control";"Aminicella";"5";0
"Bacteria";"Control";"Candidatus Egerieimonas";"5";0
"Bacteria";"Control";"Murimonas";"5";0
"Bacteria";"Control";"Candidatus Coproplasma";"5";0
"Bacteria";"Control";"Levyella";"5";0
"Bacteria";"Control";"Candidatus Fimivicinus";"5";0
"Bacteria";"Control";"Monoglobus";"5";0
"Bacteria";"Control";"Providencia";"5";0
"Eukaryota";"Control";"Lupinus";"5";0
"Bacteria";"Control";"Massilioclostridium";"5";0
"Bacteria";"Control";"Harryflintia";"5";0
"Bacteria";"Control";"Petroclostridium";"5";0
"Bacteria";"Control";"Negativicoccus";"5";0
"Bacteria";"Control";"Caecibacteroides";"5";0
"Bacteria";"Control";"Odoribacter";"5";0
"Bacteria";"Control";"Sanguibacteroides";"5";0
"Bacteria";"Control";"Gallibacter";"5";0
"Bacteria";"Control";"Candidatus Pelethousia";"5";0
"Bacteria";"Control";"Candidatus Ventrisoma";"5";0
"Bacteria";"Control";"Bulleidia";"5";0
"Bacteria";"Control";"Selenomonas";"5";0
"Bacteria";"Control";"Candidatus Scatousia";"5";0
"Bacteria";"Control";"Candidatus Aphodousia";"5";0
"Bacteria";"Control";"Duodenibacillus";"5";0
"Bacteria";"Control";"Succinivibrio";"5";0
"Bacteria";"Control";"Candidatus Amulumruptor";"5";0
"Bacteria";"Control";"Mucispirillum";"5";0
"Bacteria";"Control";"Paenibacillus";"5";0
"Bacteria";"Control";"Anaerofustis";"5";0
"Bacteria";"Control";"Candidatus Merdiplasma";"5";0
"Bacteria";"Control";"Drancourtella";"5";0
"Bacteria";"Control";"Zoogloea";"5";0
"Bacteria";"Control";"Desulfobulbus";"5";0
"Bacteria";"Control";"Culturomica";"5";0
"Bacteria";"Control";"Kaistella";"5";0
"Bacteria";"Control";"Candidatus Saccharimonas";"5";0
"Bacteria";"Control";"Candidatus Ventrimonas";"5";0
"Bacteria";"Control";"Neobittarella";"5";0
"Bacteria";"Control";"Kandleria";"5";0
"Bacteria";"Control";"Megasphaera";"5";0
"Bacteria";"Control";"Klebsiella";"5";0
"Bacteria";"Control";"Propionibacterium";"5";0
"Bacteria";"Control";"Candidatus Limihabitans";"5";0
"Bacteria";"Control";"Allisonella";"5";0
"Bacteria";"Control";"Alysiella";"5";0
"Bacteria";"Control";"Kingella";"5";0
"Bacteria";"Control";"Aggregatibacter";"5";0
"Bacteria";"Control";"Canicola";"5";0
"Bacteria";"Control";"Caviibacterium";"5";0
"Bacteria";"Control";"Necropsobacter";"5";0
"Eukaryota";"Control";"Sousa";"5";0
"Eukaryota";"Control";"Sus";"5";0
"Viruses";"Control";"Tunavirus";"5";0
"Viruses";"Control";"Kagunavirus";"5";0
"Bacteria";"Control";"Parafannyhessea";"5";0
"Bacteria";"Control";"Tractidigestivibacter";"5";0
"Bacteria";"Control";"Mobilibacterium";"5";0
"Eukaryota";"Control";"Ursus";"5";0
"Bacteria";"Control";"Thermophilibacter";"5";0
"Bacteria";"Control";"Absicoccus";"5";0
"Viruses";"Control";"Firehammervirus";"5";0
"Bacteria";"Control";"Streptomyces";"5";0
"Bacteria";"Control";"Pseudopedobacter";"5";0
"Bacteria";"Control";"Candidatus Onthovicinus";"5";0
"Bacteria";"Control";"Anaerosphaera";"5";0
"Viruses";"Control";"Krischvirus";"5";0
"Bacteria";"Control";"Lawsonia";"5";0
"Bacteria";"Control";"Cutibacterium";"5";0
"Bacteria";"Control";"Muricomes";"5";0
"Bacteria";"Control";"Massilimicrobiota";"5";0
"Bacteria";"Control";"Mobilisporobacter";"5";0
"Bacteria";"Control";"Novisyntrophococcus";"5";0
"Bacteria";"Control";"Candidatus Avilachnospira";"5";0
"Bacteria";"Control";"Ethanoligenens";"5";0
"Bacteria";"Control";"Faecalibacillus";"5";0
"Bacteria";"Control";"Schwartzia";"5";0
"Bacteria";"Control";"Halpernia";"5";0
"Bacteria";"Control";"Raoultibacter";"5";0
"Bacteria";"Control";"Ornithobacterium";"5";0
"Bacteria";"Control";"Stomatobaculum";"5";0
"Bacteria";"Control";"Amedibacterium";"5";0
"Bacteria";"Control";"Boudabousia";"5";0
"Bacteria";"Control";"Cryptobacterium";"5";0
"Bacteria";"Control";"Emergencia";"5";0
"Bacteria";"Control";"Enterobacter";"5";0
"Archaea";"Control";"Methanosarcina";"5";0
"Bacteria";"Control";"Variimorphobacter";"5";0
"Bacteria";"Control";"Candidatus Faecimorpha";"5";0
"Bacteria";"Control";"Dielma";"5";0
"Bacteria";"Control";"Volucribacter";"5";0
"Bacteria";"Control";"Candidatus Merdousia";"5";0
"Bacteria";"Control";"Coraliomargarita";"5";0
"Viruses";"Control";"Porprismacovirus";"5";0
"Bacteria";"Control";"Enteractinococcus";"5";0
"Bacteria";"Control";"Candidatus Enterosoma";"5";0
"Bacteria";"Control";"Streptobacillus";"5";0
"Bacteria";"Control";"Aeromonas";"5";0
"Bacteria";"Control";"Sphaerochaeta";"5";0
"Bacteria";"Control";"Candidatus Caccocola";"5";0
"Bacteria";"Control";"Pontibacillus";"5";0
"Bacteria";"Control";"Desulfosporosinus";"5";0
"Bacteria";"Control";"Johnsonella";"5";0
"Bacteria";"Control";"Parasporobacterium";"5";0
"Bacteria";"Control";"Waltera";"5";0
"Bacteria";"Control";"Galactobacillus";"5";0
"Bacteria";"Control";"Candidatus Caccosoma";"5";0
"Bacteria";"Control";"Anaerobiospirillum";"5";0
"Viruses";"Control";"Cequinquevirus";"5";0
"Archaea";"Control";"Methanocorpusculum";"5";0
"Bacteria";"Control";"Fundicoccus";"5";0
"Bacteria";"Control";"Globicatella";"5";0
"Bacteria";"Control";"Vaginisenegalia";"5";0
"Bacteria";"Control";"Marinilactibacillus";"5";0
"Bacteria";"Control";"Candidatus Weimeria";"5";0
"Bacteria";"Control";"Hespellia";"5";0
"Bacteria";"Control";"Candidatus Avanaerovorax";"5";0
"Bacteria";"Control";"Coprobacter";"5";0
"Bacteria";"Control";"Virgibacillus";"5";0
"Bacteria";"Control";"Acetobacterium";"5";0
"Bacteria";"Control";"Bacilliculturomica";"5";0
"Bacteria";"Control";"Candidatus Limadaptatus";"5";0
"Bacteria";"Control";"Fastidiosipila";"5";0
"Bacteria";"Control";"Dethiosulfatibacter";"5";0
"Archaea";"Control";"Candidatus Methanomethylophilus";"5";0
"Bacteria";"Control";"Candidatus Caccoplasma";"5";0
"Bacteria";"Control";"Flexilinea";"5";0
"Bacteria";"Control";"Anaerosalibacter";"5";0
"Bacteria";"Control";"Candidatus Avelusimicrobium";"5";0
"Bacteria";"Control";"Amylolactobacillus";"5";0
"Bacteria";"Control";"Candidatus Caccalectryoclostridium";"5";0
"Bacteria";"Control";"Candidatus Scatocola";"5";0
"Bacteria";"Control";"Ancrocorticia";"5";0
"Bacteria";"Control";"Pseudoscardovia";"5";0
"Bacteria";"Control";"Thermosporothrix";"5";0
"Bacteria";"Control";"Pelotomaculum";"5";0
"Bacteria";"Control";"Sinanaerobacter";"5";0
"Bacteria";"Control";"Candidatus Cottocaccamicrobium";"5";0
"Bacteria";"Control";"Candidatus Gallimonas";"5";0
"Bacteria";"Control";"Proteus";"5";0
"Bacteria";"Control";"Rubneribacter";"5";0
"Bacteria";"Control";"Caldibacillus";"5";0
"Bacteria";"Control";"Provencibacterium";"5";0
"Bacteria";"Control";"Megamonas";"5";0
"Bacteria";"Control";"Pseudomonas";"5";0
"Bacteria";"Control";"Desulfuromonas";"5";0
"Bacteria";"Control";"Succinimonas";"5";0
"Bacteria";"Control";"Tidjanibacter";"5";0
"Bacteria";"Control";"Trichococcus";"5";0
"Bacteria";"Control";"Inconstantimicrobium";"5";0
"Bacteria";"Control";"Candidatus Choladocola";"5";0
"Bacteria";"Control";"Candidatus Caccovicinus";"5";0
"Archaea";"Control";"Candidatus Methanofastidiosum";"5";0
"Bacteria";"Control";"Hallerella";"5";0
"Bacteria";"Control";"Candidatus Coprosoma";"5";0
"Bacteria";"Control";"Metamycoplasma";"5";0
"Archaea";"Control";"Methanobrevibacter";"6";0.0016447930517329
"Archaea";"Control";"Methanosphaera";"6";0
"Bacteria";"Control";"Arcanobacterium";"6";0
"Bacteria";"Control";"Aeriscardovia";"6";0
"Bacteria";"Control";"Bifidobacterium";"6";1.98694497672493e-06
"Bacteria";"Control";"Corynebacterium";"6";7.94777990689971e-06
"Bacteria";"Control";"Cellulomonas";"6";4.76866794413982e-06
"Bacteria";"Control";"Rothia";"6";0.000135907036407985
"Bacteria";"Control";"Atopobium";"6";0
"Bacteria";"Control";"Olsenella";"6";0
"Bacteria";"Control";"Collinsella";"6";2.5830284697424e-05
"Bacteria";"Control";"Senegalimassilia";"6";0
"Bacteria";"Control";"Adlercreutzia";"6";0
"Bacteria";"Control";"Ellagibacter";"6";0
"Bacteria";"Control";"Gordonibacter";"6";0
"Bacteria";"Control";"Bacteroides";"6";0.0201261630582421
"Bacteria";"Control";"Phocaeicola";"6";0.0314541337595462
"Bacteria";"Control";"Petrimonas";"6";0
"Bacteria";"Control";"Sodaliphilus";"6";5.76214043250229e-05
"Bacteria";"Control";"Candidatus Cryptobacteroides";"6";3.81493435531186e-05
"Bacteria";"Control";"Butyricimonas";"6";0.00861459864108859
"Bacteria";"Control";"Paludibacter";"6";0
"Bacteria";"Control";"Alloprevotella";"6";0.000638604115519392
"Bacteria";"Control";"Candidatus Caccomonas";"6";0
"Bacteria";"Control";"Hallella";"6";0
"Bacteria";"Control";"Paraprevotella";"6";0.000758615592113577
"Bacteria";"Control";"Prevotella";"6";0.0246178508726265
"Bacteria";"Control";"Prevotellamassilia";"6";0.0152502000853592
"Bacteria";"Control";"Pseudoprevotella";"6";0.00013948353736609
"Bacteria";"Control";"Alistipes";"6";0.0242061558734491
"Bacteria";"Control";"Parabacteroides";"6";0.00810196683709357
"Bacteria";"Control";"Chlamydia";"6";0
"Bacteria";"Control";"Fibrobacter";"6";3.89441215438086e-05
"Bacteria";"Control";"Gemella";"6";0
"Bacteria";"Control";"Caryophanon";"6";0.000104115916780386
"Bacteria";"Control";"Granulicatella";"6";1.54981708184544e-05
"Bacteria";"Control";"Enterococcus";"6";1.82798937858694e-05
"Bacteria";"Control";"Lactobacillus";"6";0.189076491818158
"Bacteria";"Control";"Ligilactobacillus";"6";0.0327941294518495
"Bacteria";"Control";"Limosilactobacillus";"6";0.0663436953838499
"Bacteria";"Control";"Streptococcus";"6";0.00549430024963976
"Bacteria";"Control";"Christensenella";"6";2.7817229674149e-06
"Bacteria";"Control";"Butyricicoccus";"6";8.66308009852068e-05
"Bacteria";"Control";"Candidatus Coprocola";"6";0
"Bacteria";"Control";"Clostridium";"6";0.00472137865369377
"Bacteria";"Control";"Hungatella";"6";0.000330627644127027
"Bacteria";"Control";"Lactonifactor";"6";0
"Bacteria";"Control";"Paraclostridium";"6";3.97388995344985e-06
"Bacteria";"Control";"Sarcina";"6";0
"Bacteria";"Control";"Desulfotomaculum";"6";0
"Bacteria";"Control";"Candidatus Copromorpha";"6";3.17911196275988e-06
"Bacteria";"Control";"Eubacterium";"6";0.00743395593591864
"Bacteria";"Control";"Intestinibacillus";"6";6.35822392551976e-06
"Bacteria";"Control";"Anaerovorax";"6";0
"Bacteria";"Control";"Hornefia";"6";0.000447857397753799
"Bacteria";"Control";"Mogibacterium";"6";0.000191541495756283
"Bacteria";"Control";"Acetatifactor";"6";1.98694497672493e-06
"Bacteria";"Control";"Anaerobutyricum";"6";2.46381177113891e-05
"Bacteria";"Control";"Anaerotignum";"6";5.96083493017478e-06
"Bacteria";"Control";"Bariatricus";"6";9.93472488362463e-06
"Bacteria";"Control";"Blautia";"6";0.000250355067067341
"Bacteria";"Control";"Candidatus Choladousia";"6";5.96083493017478e-06
"Bacteria";"Control";"Candidatus Fimousia";"6";0
"Bacteria";"Control";"Candidatus Galacturonibacter";"6";0
"Bacteria";"Control";"Candidatus Pullilachnospira";"6";0
"Bacteria";"Control";"Catenibacillus";"6";1.43060038324195e-05
"Bacteria";"Control";"Cellulosilyticum";"6";0
"Bacteria";"Control";"Coprococcus";"6";6.00057382970928e-05
"Bacteria";"Control";"Diplocloster";"6";0
"Bacteria";"Control";"Dorea";"6";0.000120408865589531
"Bacteria";"Control";"Eisenbergiella";"6";0.000706557633723383
"Bacteria";"Control";"Enterocloster";"6";0.00581141666792506
"Bacteria";"Control";"Faecalicatena";"6";5.84161823157128e-05
"Bacteria";"Control";"Faecalimonas";"6";3.21885086229438e-05
"Bacteria";"Control";"Frisingicoccus";"6";5.16605693948481e-06
"Bacteria";"Control";"Fusicatenibacter";"6";2.86120076648389e-05
"Bacteria";"Control";"Lachnoclostridium";"6";0.000930287638102611
"Bacteria";"Control";"Lachnospira";"6";4.01362885298436e-05
"Bacteria";"Control";"Marvinbryantia";"6";7.94777990689971e-06
"Bacteria";"Control";"Mediterraneibacter";"6";3.02015636462189e-05
"Bacteria";"Control";"Merdimonas";"6";3.97388995344985e-06
"Bacteria";"Control";"Niameybacter";"6";0.000110871529701251
"Bacteria";"Control";"Oliverpabstia";"6";1.43060038324195e-05
"Bacteria";"Control";"Oribacterium";"6";6.75561292086475e-06
"Bacteria";"Control";"Pseudobutyrivibrio";"6";8.1862133041067e-05
"Bacteria";"Control";"Robinsoniella";"6";0
"Bacteria";"Control";"Roseburia";"6";0.00194800085518112
"Bacteria";"Control";"Tyzzerella";"6";2.90093966601839e-05
"Bacteria";"Control";"Candidatus Enterenecus";"6";0
"Bacteria";"Control";"Candidatus Faecousia";"6";7.51065201202022e-05
"Bacteria";"Control";"Candidatus Fimimorpha";"6";0
"Bacteria";"Control";"Candidatus Fimisoma";"6";0
"Bacteria";"Control";"Candidatus Gallacutalibacter";"6";1.86772827812143e-05
"Bacteria";"Control";"Candidatus Limiplasma";"6";0.000217769169449052
"Bacteria";"Control";"Candidatus Limivicinus";"6";6.83509071993375e-05
"Bacteria";"Control";"Candidatus Scatomorpha";"6";0
"Bacteria";"Control";"Candidatus Ventricola";"6";0.0013471486942195
"Bacteria";"Control";"Evtepia";"6";2.38433397206991e-06
"Bacteria";"Control";"Flintibacter";"6";0.000329435477140993
"Bacteria";"Control";"Gemmiger";"6";6.67613512179575e-05
"Bacteria";"Control";"Intestinimonas";"6";0.000846041171089474
"Bacteria";"Control";"Acetivibrio";"6";1.82798937858693e-05
"Bacteria";"Control";"Acutalibacter";"6";2.38433397206991e-06
"Bacteria";"Control";"Agathobaculum";"6";0.000127959256501085
"Bacteria";"Control";"Anaeromassilibacillus";"6";3.97388995344986e-05
"Bacteria";"Control";"Anaerotruncus";"6";2.18563947439742e-05
"Bacteria";"Control";"Angelakisella";"6";9.33864139060715e-05
"Bacteria";"Control";"Candidatus Caccousia";"6";6.83509071993375e-05
"Bacteria";"Control";"Candidatus Faeciplasma";"6";0
"Bacteria";"Control";"Candidatus Faecivivens";"6";0
"Bacteria";"Control";"Candidatus Merdivicinus";"6";1.98694497672493e-06
"Bacteria";"Control";"Candidatus Onthomonas";"6";0
"Bacteria";"Control";"Candidatus Pelethomonas";"6";0
"Bacteria";"Control";"Candidatus Scatavimonas";"6";0
"Bacteria";"Control";"Dysosmobacter";"6";2.5830284697424e-05
"Bacteria";"Control";"Faecalibacterium";"6";0.000114448030659356
"Bacteria";"Control";"Flavonifractor";"6";0.000162532099096099
"Bacteria";"Control";"Fournierella";"6";3.57650095810487e-06
"Bacteria";"Control";"Hydrogeniiclostidium";"6";0
"Bacteria";"Control";"Massiliimalia";"6";4.76866794413982e-06
"Bacteria";"Control";"Oscillibacter";"6";0.000574624487268848
"Bacteria";"Control";"Papillibacter";"6";0
"Bacteria";"Control";"Phocea";"6";3.97388995344985e-07
"Bacteria";"Control";"Pseudoflavonifractor";"6";9.93472488362463e-05
"Bacteria";"Control";"Ruminiclostridium";"6";0
"Bacteria";"Control";"Ruminococcus";"6";0.0183132744614783
"Bacteria";"Control";"Ruthenibacterium";"6";0.00027022451683459
"Bacteria";"Control";"Subdoligranulum";"6";3.09963416369089e-05
"Bacteria";"Control";"Vescimonas";"6";4.96736244181232e-05
"Bacteria";"Control";"Peptococcus";"6";5.16605693948481e-06
"Bacteria";"Control";"Clostridioides";"6";0.000169685101012308
"Bacteria";"Control";"Intestinibacter";"6";0
"Bacteria";"Control";"Paeniclostridium";"6";0
"Bacteria";"Control";"Peptostreptococcus";"6";7.82856320829621e-05
"Bacteria";"Control";"Romboutsia";"6";0.00971298182422213
"Bacteria";"Control";"Terrisporobacter";"6";0.000916379023265537
"Bacteria";"Control";"Candidatus Avichristensenella";"6";8.74255789758968e-06
"Bacteria";"Control";"Candidatus Faecaligallichristensenella";"6";3.97388995344985e-06
"Bacteria";"Control";"Candidatus Pullichristensenella";"6";5.96083493017478e-06
"Bacteria";"Control";"Catenibacterium";"6";4.76866794413982e-06
"Bacteria";"Control";"Sharpea";"6";0
"Bacteria";"Control";"Amedibacillus";"6";0
"Bacteria";"Control";"Faecalicoccus";"6";7.55039091155472e-06
"Bacteria";"Control";"Faecalitalea";"6";0
"Bacteria";"Control";"Floccifex";"6";7.47091311248573e-05
"Bacteria";"Control";"Holdemanella";"6";8.34516890224469e-06
"Bacteria";"Control";"Holdemania";"6";0
"Bacteria";"Control";"Lactimicrobium";"6";0
"Bacteria";"Control";"Traorella";"6";0
"Bacteria";"Control";"Turicibacter";"6";0.00413840899752268
"Bacteria";"Control";"Candidatus Avacidaminococcus";"6";0
"Bacteria";"Control";"Phascolarctobacterium";"6";0.00295617673637134
"Bacteria";"Control";"Mitsuokella";"6";8.2259522036412e-05
"Bacteria";"Control";"Dialister";"6";1.39086148370745e-05
"Bacteria";"Control";"Veillonella";"6";0.00295856107034341
"Bacteria";"Control";"Candidatus Enteromonas";"6";7.94777990689971e-06
"Bacteria";"Control";"Negativibacillus";"6";0
"Bacteria";"Control";"Fusobacterium";"6";0.00162810271392841
"Bacteria";"Control";"Candidatus Spyradomonas";"6";0
"Bacteria";"Control";"Sinorhizobium";"6";0.00104950433670611
"Bacteria";"Control";"Loktanella";"6";0
"Bacteria";"Control";"Parasutterella";"6";8.34516890224469e-05
"Bacteria";"Control";"Sutterella";"6";0.000441499173828278
"Bacteria";"Control";"Neisseria";"6";0
"Bacteria";"Control";"Bilophila";"6";0.000135907036407985
"Bacteria";"Control";"Desulfovibrio";"6";0.00258501541471913
"Bacteria";"Control";"Mailhella";"6";4.76866794413982e-06
"Bacteria";"Control";"Corallococcus";"6";8.34516890224469e-06
"Bacteria";"Control";"Campylobacter";"6";4.37127894879485e-05
"Bacteria";"Control";"Escherichia";"6";0.00180891470681037
"Bacteria";"Control";"Salmonella";"6";0
"Bacteria";"Control";"Serratia";"6";6.35822392551976e-06
"Bacteria";"Control";"Acinetobacter";"6";0
"Bacteria";"Control";"Moraxella";"6";0.000410900221186715
"Bacteria";"Control";"Actinobacillus";"6";0.00899013124168961
"Bacteria";"Control";"Avibacterium";"6";0
"Bacteria";"Control";"Gallibacterium";"6";0
"Bacteria";"Control";"Glaesserella";"6";1.19216698603496e-06
"Bacteria";"Control";"Pasteurella";"6";1.27164478510395e-05
"Bacteria";"Control";"Bullifex";"6";0.00755039091155472
"Bacteria";"Control";"Candidatus Ornithospirochaeta";"6";4.76866794413982e-05
"Bacteria";"Control";"Treponema";"6";0.000142265260333505
"Bacteria";"Control";"Cloacibacillus";"6";0.000207834444565427
"Bacteria";"Control";"Pyramidobacter";"6";2.7817229674149e-06
"Bacteria";"Control";"Acholeplasma";"6";0
"Bacteria";"Control";"Mycoplasma";"6";0
"Bacteria";"Control";"Akkermansia";"6";0
"Eukaryota";"Control";"Necator";"6";0
"Eukaryota";"Control";"Trichuris";"6";0
"Eukaryota";"Control";"Blastocystis";"6";0.0054760203558539
"Bacteria";"Control";"Actinomyces";"6";0
"Bacteria";"Control";"Schaalia";"6";0
"Bacteria";"Control";"Berryella";"6";0
"Bacteria";"Control";"Candidatus Aphodovivens";"6";0
"Bacteria";"Control";"Heminiphilus";"6";0
"Bacteria";"Control";"Porphyromonas";"6";0
"Bacteria";"Control";"Bergeyella";"6";1.98694497672493e-06
"Bacteria";"Control";"Chryseobacterium";"6";7.94777990689971e-06
"Bacteria";"Control";"Lachnoanaerobaculum";"6";0
"Bacteria";"Control";"Schaedlerella";"6";0
"Bacteria";"Control";"Sporofaciens";"6";0
"Bacteria";"Control";"Candidatus Aphodomonas";"6";1.58955598137994e-06
"Bacteria";"Control";"Candidatus Egerieenecus";"6";5.96083493017478e-06
"Bacteria";"Control";"Candidatus Faecicola";"6";0
"Bacteria";"Control";"Candidatus Faecivicinus";"6";0
"Bacteria";"Control";"Candidatus Fimadaptatus";"6";2.7817229674149e-06
"Bacteria";"Control";"Colidextribacter";"6";0
"Bacteria";"Control";"Pusillibacter";"6";0
"Bacteria";"Control";"Peptoclostridium";"6";0
"Bacteria";"Control";"Candidatus Excrementavichristensenella";"6";0
"Bacteria";"Control";"Erysipelatoclostridium";"6";8.74255789758968e-06
"Bacteria";"Control";"Anaerococcus";"6";0
"Bacteria";"Control";"Peptoniphilus";"6";0
"Bacteria";"Control";"Victivallis";"6";5.12631803995031e-05
"Bacteria";"Control";"Acidiphilium";"6";0
"Bacteria";"Control";"Pelistega";"6";3.53676205857037e-05
"Bacteria";"Control";"Dechloromonas";"6";0.000443088729809659
"Bacteria";"Control";"Thauera";"6";0
"Bacteria";"Control";"Shigella";"6";0
"Bacteria";"Control";"Mediterranea";"6";0
"Bacteria";"Control";"Barnesiella";"6";0
"Bacteria";"Control";"Duncaniella";"6";0
"Bacteria";"Control";"Listeria";"6";0
"Bacteria";"Control";"Kurthia";"6";0
"Bacteria";"Control";"Staphylococcus";"6";2.38433397206991e-06
"Bacteria";"Control";"Pediococcus";"6";0
"Bacteria";"Control";"Agathobacter";"6";3.02015636462189e-05
"Bacteria";"Control";"Butyrivibrio";"6";1.98694497672493e-05
"Bacteria";"Control";"Candidatus Merdisoma";"6";0
"Bacteria";"Control";"Candidatus Scatomonas";"6";0
"Bacteria";"Control";"Kineothrix";"6";1.51007818231094e-05
"Bacteria";"Control";"Velocimicrobium";"6";0
"Bacteria";"Control";"Candidatus Copromonas";"6";2.98041746508739e-05
"Bacteria";"Control";"Candidatus Fimiplasma";"6";0
"Bacteria";"Control";"Candidatus Onthenecus";"6";5.56344593482979e-06
"Bacteria";"Control";"Lawsonibacter";"6";5.96083493017478e-06
"Bacteria";"Control";"Massilistercora";"6";0
"Bacteria";"Control";"Candidatus Avoscillospira";"6";0.000158955598137994
"Bacteria";"Control";"Candidatus Limousia";"6";1.19216698603496e-06
"Bacteria";"Control";"Coprobacillus";"6";0
"Bacteria";"Control";"Merdibacter";"6";0
"Bacteria";"Control";"Solobacterium";"6";1.23190588556945e-05
"Bacteria";"Control";"Murdochiella";"6";0
"Bacteria";"Control";"Acetobacter";"6";0
"Bacteria";"Control";"Oxalobacter";"6";1.82798937858693e-05
"Bacteria";"Control";"Histophilus";"6";0
"Bacteria";"Control";"Ursidibacter";"6";0
"Bacteria";"Control";"Actinobaculum";"6";0
"Bacteria";"Control";"Trueperella";"6";0
"Bacteria";"Control";"Denitrobacterium";"6";0
"Bacteria";"Control";"Slackia";"6";0
"Bacteria";"Control";"Candidatus Avibacteroides";"6";0
"Bacteria";"Control";"Candidatus Limisoma";"6";5.96083493017478e-06
